user_name,tweets
Emzee Bangash,"Quote Tweet
Eicky
@IqrarHussain21
 · Oct 18
بھاڑ میں گئی تمہاری اور تمہارے ووٹ کی عزت 

میرے شہیدوں کو عزت دو 

ورنہ قسم اس پاک دھرتی کی ہم اپنے شہیدوں کا  

 بدلہ لیں گےسیلیوٹ کرکے ریٹویٹ کریں
Copied"
MUHAJIR-HINDUSTANI,"Quote Tweet
Voice Of Karachi (Pk)
@VOKPakistan
 · Oct 31
سانحہ 31 اکتوبر 1986؁ کے واقعہ کی تحقیقات کرائی جائے، ملوث سفاک دہشت گردوں کو عبرت ناک سزا دی جائے۔  
اللہ تعالیٰ سانحہ سہراب گوٹھ سمیت مہاجر قوم پر گزرے تمام سانحات کے شہدا ء کوجنت الفردوس میں جگہ دے اور سوگوار لواحقین کو صبر جمیل کی توفیق دے۔ وائس آف کراچی
#Pakistan"
Kuku King,"Quote Tweet
Senator Shibli Faraz
@shiblifaraz
 · Oct 31
میں نون لیگ کے کارکنان اور ممبران سے پوچھتا ہوں، کیا وطن کے وفادار ہو یا ایک خاندان کے؟ وقت آ گیا ہے اپنی پاک دھرتی کے لئے آواز اٹھانے کا اور ایک محبِ وطن فیصلے کا۔مسلم لیگ پاکستان کا قیام ناگزیر ھو گیا ہے۔"
Muhammad Babar,"Quote Tweet
طاہر چوہدری
@chtahirfayyaz
 · Oct 31
غداری کا چورن اب نہیں بکے گا ۔ اب عوام باشعور ہے ۔ عوام کو معلوم ہے ""غدار کارڈ"" کے پیچھے کیا گھٹیا کھیل کھیلا جا رہا ہے ۔
یہ فلیکس علیم خان نے اپنے دونمبر کے پیسے سے لگوائیں جو کہ عوام نے پھاڑ دیں"
Umer Khan,"Quote Tweet
Aftab iqbal
@Afttabiqball
 · Oct 31
جب ٹانگیں سلامت ہوں تو 27 فروری پر فخر کیا جاتاھے اور جب کانپ رہی ہوں تو امریکی ایئر پورٹ پر شلوار اتاری جاتی ہے، بے شرموں
 
میری فوج میرا فخر
پاک فوج سے محبت کرنے والے ریٹویٹ کریں"
MSKN,"Quote Tweet
Azma Zahid Bokhari
@AzmaBokhariPMLN
 · Oct 31
محب وطن ایاز صادق کی توہین کرتے کرتے نریندر مودی کی تصویریں  پورے لاہور کی سڑکوں پہ لگا دیں،وڈے محب وطن #کشمیرفروشو_غدار_تم_ہو twitter.com/alinashigri/st…"
Mirza M. Ikram Saher,"Quote Tweet
Touqeer Fatima
@TouqeerFatima1
 · Oct 31
Replying to @GFarooqi
جب بنده اتنا بيغيرت هو تو محب وطن عوام تو تكليف كا اظهار كري كى."
Mir Abdul Sattar khan Luni,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
ایاز صادق کے بیان سے فوج میں غم و غصہ پایا جاتاہے، شیخ رشید"
AbbTakk,"0:45
918 views"
Tauqeer Abbasi,"Quote Tweet
Reham Khan
@RehamKhan1
 · Oct 31
پی ڈی ایم کو نواز شریف کی ضرورت ہے, نواز شریف کو پی ڈی ایم کی نہیں۔ وہ پہلے سے کہیں زیادہ مقبول ہو گئے ہیں۔ مسلم لیگ (ن)ایک وفاقی سیاسی جماعت ہے جبکہ دیگر جماعتیں یا تو علاقائی ہیں یا بہت ہی چھوٹی۔"
cuckoo,"Quote Tweet
Lt Gen (R) Abdul Qadir
@AQadirBloch
 · Oct 31
میں نے پاکستان مسلم لیگ ن چھوڑنے کا فیصلہ کیا ہے

میں افواج پاکستان کے خلاف مزید ایک لفظ کی بکواس برداشت نہیں کر سکتا

میں مسلم لیگ کے دوستوں سے کہتا ہوں کہ خدارا دشمنوں کے ایجنڈا پر نہ چلیں

پاکستان زندہ باد پاکستان آرمی پائندہ باد"
Tahira,"Quote Tweet
Rãbia Rãjpoot (MiŞs ČonVertęd)
@RRS_____786
 · Oct 31
میں رابعہ راجپوت دل سے مانتی ہوں کہ ایک پاکستانی فوجی کی ٹانگیں کٹ تو سکتی مگر محاذ پر کانپ نھیں سکتی
ایاز صادق نے ملک سے غداری کی پھر کہدیا
#سوری_زبان_پھسل_گئی_تھی
اگر یہ غداری ایاز صادق کی نھیں بلکہ زبان کی ھے تو کم از کم اس زبان کو ھی کاٹ دیں
متفق تو  نام بدل کر ٹویٹ کریں۔"
Shazia Nawaz,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
ایاز صادق کے بیان سے فوج میں غم و غصہ پایا جاتاہے، شیخ رشید"
Shahid Akram,"Quote Tweet
Raja Asim
@raja__786
 · Oct 31
Replying to @AQadirBloch and @qayyumantal
فیک اکاؤنٹ 

جنرل صاحب سوشل میڈیا استعمال ہی نہیں کرتے"
Barrister Aqeel Malik - PML-N (NA-63),"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے،اعجاز احمد شاہ"
NEWSVIEWS.COM,"Quote Tweet
Nabeel Bhatti ®
@NabeelBhattiPTI
 · Oct 31
انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے اور 27 فروری کے اس کارنامے نے ساری دنیا میں دھوم مچا دی تھی جس پر ہر پاکستانی فخر کرتا ہے باقی ایاز صادق جیسے میر صادق  ہزاروں پیدا ہوتے ہیں لیکن حسن صدیقی جیسے  بہادر بیٹے مائیں کبھی کبھی پیدا کرتی ہے."
Khan,"Quote Tweet
Lt Gen (R) Abdul Qadir
@AQadirBloch
 · Oct 31
میں نے پاکستان مسلم لیگ ن چھوڑنے کا فیصلہ کیا ہے

میں افواج پاکستان کے خلاف مزید ایک لفظ کی بکواس برداشت نہیں کر سکتا

میں مسلم لیگ کے دوستوں سے کہتا ہوں کہ خدارا دشمنوں کے ایجنڈا پر نہ چلیں

پاکستان زندہ باد پاکستان آرمی پائندہ باد"
Tariq Mehmmod Khokher,"Quote Tweet
RANA MUNWAR GHOUS MPA
@RanaMunwarGhous
 · Oct 30
ایاز صادق سے تو زیادہ بڑی بات کررہا ہے
مگر لاڈلا ہے 
@AzmaBokhari 
@Atifrauf79 @ZeshanMalick @MaryamNSharif 
@rajawaseem1511 
@alimdar82 @RashidNasrulah"
Naveed,"Quote Tweet
سلمان شاہ کا بیٹا ارطغرل
@gupshupwithhamz
 · Oct 31
#سوری_زبان_پھسل_گئی_تھی

اب اداروں کو پاکستان کے خلاف بھونکنے والوں کی گردن میں بیلٹ ڈالنے کے لئے آگے بڑھنا چاہئے۔  میری پاک فوج سے درخواست ہے کہ ایاز صادق اور پی ایم ایل این کے خلاف کارروائی کی جائے۔  ورنہ بہت دیر ہو جائے گی۔"
پاکستانی قوم,"Quote Tweet
Dr. Shahbaz GiLL
@SHABAZGIL
 · Oct 31
ہمیشہ کی طرح مولانا فتنے اور شر کی حمایت کرنے کی کوشش کر رہے ہیں-
اس بار اگر ن کی معافی تلافی مان لی گئی تو یہ اگلی بار اس سے بھی بری اور گری ہوئی باتیں کریں گے۔ریاست کو قانون کے مطابق عمل کرنا ہو گا اورقانون کے مطابق  ایار کازب کو سزا دینی ہو گی۔

ورنہ یہ کینسر  اور پھیلے گا۔"
Education Deficiency in Kohistan,MAK and 9 others
Rashid Hashmi,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے،اعجاز احمد شاہ"
GTV NETWORK HD,"1:22
37 views"
Ishtiaq ahmad,"Quote Tweet
Junaid Saleem
@junaidsalim_
 · Oct 30
پاکستانی آئین پر اگر کوئی ادارہ حاوی ہوتا ہے تو جمہوریت کے ماموں کو تکلیف ہوتی ہے لیکن جب ایک سیاست دان آرمی ایکٹ کی حدود کو پھلانگتا ہے تو ہر طرف خاموشی چھاجاتی ہے

فوج کو عزت دو"
Dawood Kashmiri,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
مہربانی کر کے افواج پاکستان کو اس لڑائی سے باہر رکھیں ، ایاز صادق"
AK Anwar Khan (خٹک),"Quote Tweet
Asma Shirazi
@asmashirazi
 · Oct 31
This is really sad... twitter.com/alinashigri/st…"
𝓕𝓪𝓲𝓼𝓪𝓵,"Quote Tweet
𝓕𝓪𝓲𝓼𝓪𝓵
@sid_bh99
 · Oct 29
ہم تو چلو ٹہرے بلڈی سویلین جان میری،
اُن شہدا کے صدقے ہی ہیل جول کر لو.."
محب وطن,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے: وفاقی وزیر داخلہ

تفصیلات جانئے: https://urdu.geo.tv/latest/233722-

#GeoNews"
Aamir Baig,"Quote Tweet
Hamid Mir
@HamidMirPAK
 · Oct 31
In his 2011 book, 'Pakistan, A Personal History’Imran Khan made similar allegations against Army and the ISI. Nawaz Sharif is only repeating what Imran Khan had already said in his book and in many interviews given to this writer.⁦@HamidMirPAK⁩  https://indiatoday.in/news-analysis/story/it-s-now-imran-khan-vs-imran-khan-in-pakistan-1736277-2020-10-29…"
Pakistan Zindabad,DG ISPR and Haqeeqat TV
Nangyali pashtun,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے،اعجاز احمد شاہ"
مسٹر بین ( M. Bean ),"Quote Tweet
M Umar Khalid
@MUmarKhalid14
 · Oct 31
Replying to @betterpakistan
سر ان کےآگے نہیں جھکنا اب بہت ہو گیا اب سیاسی جنریلو کو فوج سے نکل کر فوج کو ان سےپاک کرنا ہو گا لعنت ایسے پوسٹرز لگانےوالوں پر اور ان کی مدد کرنے والوں پر"
MINDWORK,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے،اعجاز احمد شاہ"
ZiaShaam,"پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے: وفاقی وزیر داخلہ
حکومت دشمنی میں سیاسی جماعتیں حد پار کر گئی ہیں: اعجاز شاہ
urdu.geo.tv"
mrs mazhar,"Quote Tweet
انصافی جانبازم
@Ijazbhuttaa
 · Oct 31
یہ ٹانگیں کٹ تو سکتی ہیں کانپ نہیں سکتیں
1:01
5.4K views"
M Naveed siddiqui,"Quote Tweet
Murtaza Ali Shah
@MurtazaViews
 · Oct 31
پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے: وفاقی وزیر داخلہ  https://urdu.geo.tv/latest/233722-"
Samachar,"حکومت سیاسی لڑائی میں پاک فوج کو شامل نہ کرے: ایاز صادق | سماچار نیوز
مسلم لیگ ن کے سینئر رہنما اور سابق اسپیکر قومی اسمبلی سردار ایاز صادق کا کہنا ہے کہ حکومت سیاسی لڑائی میں افواج پاکستان کو شامل نہ کرے۔ لاہور میں مولانا فضل الرحمان سے ملاقات کے بعد میڈیا سے گفتگو...
samachar.pk"
عمار اعوان,"Quote Tweet
Aftab iqbal
@Afttabiqball
 · Oct 31
جب ٹانگیں سلامت ہوں تو 27 فروری پر فخر کیا جاتاھے اور جب کانپ رہی ہوں تو امریکی ایئر پورٹ پر شلوار اتاری جاتی ہے، بے شرموں
 
میری فوج میرا فخر
پاک فوج سے محبت کرنے والے ریٹویٹ کریں"
[ فراز وہاب ],Khurram Nawaz Gandapur and 7 others
Jahangir wazir,"Quote Tweet
Mushahid Bacha
@adv_mushahid
 · Oct 30
دنیا میں آمدنی اور ٹیکس سب سے زیادہ رقم فوج پر خرچ کرنے والے ملک نے آجتک ہر جنگ میں زلت آمیز طریقے سے ہار کا سامنا کیوں کیا... ؟
فواد چوہدری کے بیان کے بعد پاکستان بلیک لسٹ میں جاسکتا ہے اٸ ایس پی ار کو پریس کانفرانس دینی پڑیگی
@GulBukhari
@mazdaki 
#غصہ_کے_ماموں_جان"
CH Waqar Azeem,"Quote Tweet
علی ملک ایڈووکیٹ
@alijavedadv
 · Oct 31
ان ضعیف ہتھکنڈوں سے کچھ نہیں ہونے والا ہے کچھ نیا لیکر آؤ عوام ان چیزوں سے بہت اگے نکل چکے ہیں 
#کشمیرفروشو_غدار_تم_ہو"
Naeem Arshad,"ن لیگیوں کوپھر شکست۔۔۔پاک فوج کے خلاف ناپاک ترین سازش بے نقاب!عمران...
ن لیگیوں کوپھر شکست۔۔۔پاک فوج کے خلاف ناپاک ترین سازش بے نقاب!عمران خان نے بڑا اعلان کر دیا،حسن نثار نے بریکنگ نیوز دے دی۔۔۔اپوزیشن کو کمر توڑ جھٹکا! subscri...
youtube.com"
Ayaz Ahmed,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے،اعجاز احمد شاہ"
اُمیدِ سحر کی بات,"Quote Tweet
Khawaja Saad Rafique
@KhSaad_Rafique
 · Oct 31
جنرل (ر)امجد شعیب مسلم لیگ ن کے سخت ناقدین میں شمار کیےجاتےھیں 
انھیں سنئےاورسردھنئیے
غداری کےسرٹییفیکٹ بانٹنےکا عمل نہ روکاگیا تو
نئی مردم شماری میں غداروں کی تعداد نام نہاد محب الوطنوں سے زیادہ ھو جائیگی
آپسی لڑاٸ میں اپنا گھر خودتونذرِآتش نہ کریں 
1:30
16K views"
Zoya Khan,"Quote Tweet
Crazy pathan
@CrazyPhatan
 · Oct 30
آج سے ٹھیک 14 سال پہلے یعنی 30/ 10/2006 کو پاکستانی فوج نے باجوڑ میں موجود ڈمہ ڈولہ مدرسہ پر بمباری کرکے 83 پشتون بچوں کو ڈالر کے حصول کے لئے شہید کردئے تھے
ہم اپنے بچوں کی خون میں لت پت لاشیں کبھی بھولنے والے نہیں"
Habib ur Rehman,"Quote Tweet
Gharidah Farooqi
@GFarooqi
 · Oct 31
لاہور سے ابھی ایک دوست نے یہ تصاویر بھیجیں۔ ایاز صادق کے حلقے NA129 شملہ پہاڑی پریس کلب کے قریب محبِّ وطن عنوان کے نام سے نامعلوم پاکستانیوں نے یہ پوسٹر بینرز لگوا دیے ہیں۔ ایاز صادق کا بیان ہر لحاظ سے بالکل غلط تھا لیکن یہ حرکات بھی کسی طور مناسب نہیں کہی جا سکتیں۔ بالکل غلط۔"
UMER UMH,"0:44
957 views"
Simbul..,"Quote Tweet
Mohammad Zubair
@Real_MZubair
 · Oct 31
This is simply pathetic. Unacceptable behaviour on the part of pti twitter.com/saifullahawan4…"
Gul,"Quote Tweet
Tahir Mughal Pmln
@TahirMughalPml1
 · Oct 31
اب یہ چورن بکنے والا نہیں عوام سب جان چکی ھے۔"
Shah meer Ali,"Quote Tweet
Ali Wazir
@Aliwazirna50
 · Oct 30
ہم پہلے بتا چکے ہیں ہم نے پھیلنا ہے اور تم نے سکڑنا ہے. تمہارا راستہ تشدد ہے ہم عدمِ تشدد کے پیروکار ہیں. ہم محبت کا پیغام لے کے نکلے ہیں تم نفرت اور انتشار کی سوچ پہ ڈٹے ہو
#StopStateTerrorism"
Dr Muneeba Khan,"Quote Tweet
Crazy pathan
@CrazyPhatan
 · Oct 30
Replying to @mjdawar and @GandharaRFE
دہشتگرد فوج کے ظلم کے شکار درجن گھرانے ایک دو دن تعذیت اور افسوس کے بعد بھول جاتے ہے۔ اور قاتل دہشتگرد فوج کے نئے ظلم کا انتظار کیا جاتا ہے۔  ہم کتنے بے حس مردہ ضمیر لوگ ہے۔ کتنی جانیں جاکر پھر معمول کی زندگی گزار کر متاثرہ لوگوں کرب درد اور اذیت بھول ہے
https://urdunews.com/node/514336"
محمد منیرالاسلام,"Quote Tweet
NAWAB SAHB
@BlochistaniNwab
 · Oct 30
یہ جنیوا کنونشن ہے کیا آپ قانونی ماہر ہیں ہمیں بھی بتادیجئے مہربانی۔
@ShafiqAhmadAdv3"
ففتھ جنریشن وار,"1:04
1 view"
Rehan khan,"Quote Tweet
Taha Siddiqui
@TahaSSiddiqui
 · Oct 30
جس ملک میں ایک سابق ملٹری ڈکٹیٹر جس کو عدالت سزا سنا چکی ہو لیکن آج تک اسکو کچھ نہیں کہا گیا ہو بلکہ فوج نے اسکو ملک سے فرار ہونے میں مدد کی ہو، اس ملک میں ایک موجودہ آرمی چیف کے خلاف قانونی کارروائی خام خیالی ہے۔ ہاں البتہ اگر فوج خود چاہے تو باجوہ کے اقتدار کا خاتمہ ہوسکتا ہے"
Abdul Majid,"Quote Tweet
Junaid Saleem
@junaidsalim_
 · Oct 29
Replying to @HamidMirPAK
ملک کو توڑنے کی باتیں چل رہی ہیں ون بائی ون آرمی پر حملے کیے جارہے ہیں پاک فوج کی فیصلہ کن فتح کو متنازعہ بنا کر بھارت کی جھولی میں ڈالا جارہا ہے اور اس سینیئر صحافی کے کام دیکھیں کس مدعے پر بحث کررہا ہے"
SHAHZAIB RASOOL,"Quote Tweet
Maleeha Hashmey
@MaleehaHashmey
 · Oct 30
کہاں یہ ہیرے جواہرات سے زیادہ قیمتی فوج کے ستارے، جن کی دشمن نے زبان کاٹ دی مگر یہ آخری دم تک وطن کے قیمتی دفاعی راز اپنے سینے میں محفوظ رکھے شان سے جیے، جب تک جیے۔ 
کہاں ایاز صادق اور نوازشریف جیسے لوگ جو وطن پر جھوٹی تہمت لگا کر دشمن کو بن مانگے تحفے دے کر پوری دنیا میں رسوا"
Amir Khan-عامرخان,0:23
"میری پہچان میرا پاکستان
I love u pakistan","Quote Tweet
Farooq Naseem Khan
@Farooqkhan_Pml
 · Oct 31
تیری پہچان طاہر الپادری twitter.com/AnilaRani6/sta…"
PS_109 Garden town official,Ramzan Ghanchi and 3 others
میمن ٹایٸگر ( چھترول اسپیشلسٹ),Aftab Siddiqui and 3 others
Akbar Javeed,"From 
سائرہ محبوب"
Kashif Naseer,"Quote Tweet
Faiqa Salman
@FaiqaSalman
 · Oct 30
مشرف نے اس ملک کو جس آگ میں جھونکا نہ ہم بھولے ہیں نہ بھول سکتے ہیں۔اور اسے سزا نہ دے کر فوج نے اپنے لیے اچھا نہیں کیا۔ 
کوئی عقلمند اس عمل کا ساتھ نہیں دے سکتا۔

لیکن اسکا مطلب یہ نہیں کہ اب ہم اپنی فوج کو دنیا میں ذلیل کروانا شروع کر دیں۔ 
I'm sorry I can't see this justified. twitter.com/Saturabi/statu…"
𝐀𝐢𝐬𝐡𝐚,تـــــــقویٰ نــــــــــور and 𝐀𝐢𝐬𝐡𝐚
Mahad,"Quote Tweet
سائرہ محبوب
@sairamehboob
 · Oct 31
عمران خان اور شیخ رشید کے پاک فوج سے متعلق بیانات جو حکومت میں آنے کے بعد
کیا یہ غدارای کے زمرے میں نہیں آتے ؟"
Mahad,"Quote Tweet
Raja Kabeer ™
@kabeerraja786
 · Oct 30
لیگی لیڈران میں یہ جرات پیدا ہوچکی ہے کہ وہ پرائم ٹائم میں ترجمان پاک فوج بیانات کو غیرضروری دہرا معیار اور سیاسی کہ رہے ہیں جبکہ ماضی میں کوئی سوچ بھی نہیں سکتا تھا کہ مقدس گائے کی بات کو رد کیا جاسکے
قوم لیڈران کے ساتھ ساتھ نوازشریف کا شکریہ ادا کرتی ہےجس نے خوف کا بت تروڑ دیا"
Anwer Chaudhry,"Quote Tweet
PTI
@PTIofficial
 · Oct 31
آیاز صادق نے جو بات کی ہے اس پر عوام سیخ پاہ ہے۔ 19 سال سے فوج دہشتگردی کے خلاف بہادری سے جنگ لڑ رہی ہے، جوان قربانیاں دے رہے ہیں اور آیاز صادق کا ایسا بیان کیا ظاہر کر رہا ہے ؟ 

پی ڈی ایم کا ایجنڈا ملک میں بے یقینی پھیلانا ہے 

وفاقی وزیر اطلاعات شبلی فراز @shiblifaraz"
Mudassar Toor,"Quote Tweet
DG ISPR
@OfficialDGISPR
 · Oct 29
DG ISPR Press Conference - 29 Oct 2020 https://pscp.tv/w/cmlLSzFlZGpuTHl6ZUxXUW98MWdxeHZhTnltUG5KQtiOc_yhmGpgmCtFbvDk4k7SZBQk_XDv0BnQRPjQmR4e…"
Noor Zaman Abbasi,"Quote Tweet
Noor Zaman Abbasi
@NoorZamanAbbasi
 · Oct 31
Replying to @OfficialDGISPR
جناب ڈی جی آئی ایس پی آر سکوت ڈھاکہ اور مقبوضہ کشمیر کے دنیا کے نقشے سے غائب ھونے کے بعد  پاکستان کے شہریوں میں عدم تحفظ کا احساس پایا جاتا ھے آگر کسی محب وطن شہری  نے عدم تحفظ کا اظہار کیا ہے تو اسے مطمئن کرنا چاہیے"
Umar Iqbal,"The following media includes potentially sensitive content. Change settings
View"
𝒜𝓉𝓉𝒶 𝒰𝓇 𝑅𝒶𝒽𝓂𝒶𝓃,"Quote Tweet
Ahmad Waqass Goraya
@AWGoraya
 · Oct 31
Replying to @92newschannel
یہ فیصل واڈا کی بیوی اینکر ہے، شاہد لطیف پی ٹی آئی کا کتا، پھر فرخ حبیب پی ٹی آئی کا کتا۔ یہ کیسا پینل ہے؟"
کراچی والی,"Quote Tweet
کراچی والی
@Karachi__Wali
 · Oct 29
یہ ویڈیو ریکارڈ کرواتے ہوئے ایاز صادق کے پیر کانپ رہے تھے اور پسینے ماتھے پر تھے اور پھر @AyazSadiq122  نے سب یوٹرن لے لیا
#Software updated
#AyazSadiq
#غدار_لیگ
#آستین_کے_سانپ"
||Bushra Baqir||,"From 
Haroon"
Syed Tahir Mashhadi,"Quote Tweet
Hamid Mir
@HamidMirPAK
 · Oct 30
اس تصویرمیں محترمہ فاطمہ جناح کے دائیں طرف شیخ مجیب الرحمان نظر آ رہے ہیں جو 1964 میں مادرملت کے ڈھاکہ میں پولنگ ایجنٹ تھے پہلے مادر ملت اور بعد میں شیخ مجیب غدار قرار پائے غداری غداری کے شور میں پاکستان ٹوٹ گیا آج پھر وہی شور ہے ایک پارٹی کےخلاف نہیں گیارہ پارٹیوں کے خلاف شور ہے"
Alamzeb,"Quote Tweet
Fazal Rahim
@FazalRa90707027
 · Oct 31
27فروری کوجب پاکستان ائرفورس نےانڈیاپر حملہ کیاجہازگرائےایک فوجی ڈپوکوہٹ کیاوہاں قریب انڈین آرمی چیف بپن راوت کی میٹنگ تھی صحافی ساتھ آئےتھےانہوں نےمیزائل حملےکی خبر بریک کی تومہاراشٹر اترپردیش تک ہندو گھروں سےنکل کرمندروں کی طرف بھاگ رہےتھےمندروں کی گھنٹیاں مسلسل بج رہی تھیں"
Fayyaz Raja,"Similarities Hamid Mir and Ayaz Sadiq || Why PMLN always against...
Fayyaz Raja shares historical facts how PMLN had always been against Pakistan in Case of India. Hamid Mir plays role of Ayaz Sadiq in Past. #SardarAyazSadiq ...
youtube.com"
مروہ صدیقی,"Quote Tweet
Sania Abbasi
@saniaabbasi01
 · Oct 30
اگر آپ کو ایاز صادق کا بیان غداری اور فواد چوہدری کا بیان حب الوطنی لگتا ہے تو مبارک ہو آپ 

خاندانی یوتھئیے ہیں"
Mahad,"Quote Tweet
Raza Butt
@SocialDigitally
 · Oct 30
ایاز صادق نے بات اسمبلی کے فلور پر کی تھی تو اسکا جواب وزیرخارجہ دیتا ڈی جی آئی ایس پی آر کو کیا جواب دینے کی ضرورت پڑگئی
اسمبلی میں اسپیکر تھا وزیر تھے وہ کیا سوئے ہوئے تھے جب بھارتی میڈیا نے اسکو اٹھایا تو انکو یاد آگیا کہ اب ن لیگ اور پی ڈی ایم کو بھارت کے ساتھ جوڑ دیا جائے"
Mahad,"Quote Tweet
MianAsifShahzad
@MianAsifShahza3
 · Oct 30
اگر پارلیمان میں کوئی گفتگو ہوئی تھی تو اس کا جواب پارلیمان میں وزیر خارجہ کو دینا چاہیے تھا سینٹ اور قومی اسمبلی میں لاتعداد باتیں ہوتی ہیں کیا ہر بات کا جواب ترجمان پاک فوج دیں گے میرے خیال میں ترجمان پاک فوج کو ایسا بیان نہیں دینا چاہیے تھا رانا ثناءاللہ"
Ahmed baloch (بلوچ),"Quote Tweet
UMER UMH
@UmerUmh
 · Oct 30
یہ ہے پاک فوج سنو اور دیکھو چٹانوں سے بلند حوصلہ ٹانگیں جنگ میں کٹنے کا غم نہیں 
جنگ میں ساتھیوں کا دفاع نہ کرنے کا غم ہے اس مجاہد فوجی جوان کو اللہ اکبر

آللہ کی قسم #پاک_فوج #محمد_صلى_الله_عليه_وسلم کی حقیقی وارث اور ہماری محافظ ہے 
پاک فوج کادفاع کرنا فرض ہے ہم پر پاکستانیوں
Show this thread"
Muhammad Tariq Butt,"Quote Tweet
Naeem Bukhari
@NaeemBukhariPK
 · Oct 30
جب ٹانگیں سلامت ہوں تو 27 فروری پر فخر کیا جاتاھے اور جب کانپ رہی ہوں تو امریکی ایئر پورٹ پر شلوار اتاری جاتی ہے، بے شرموں
 
میری فوج میرا فخر"
RIZWAN R (IK's tiger),"0:59
11 views"
Sheeba,"Quote Tweet
Orya Maqbool Jan
@OryaMaqboolJann
 · Oct 30
انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے باقی ایاز صادق جیسے میر صادق  ہزاروں پیدا ہوتے ہیں لیکن حسن صدیقی جیسا بیٹا ماں کبھی کبھی پیدا کرتی ہے ہمیں اپنی فوج پر فخر ہے"
کرانچی کا بھیا( MPA),"Quote Tweet
Nida Bajwa
@NidaBajwaMurad
 · Oct 31
Replying to @iamlyari @waqas_amjaad and @OfficialDGISPR
کیوں جی باجوہ آسمان سے اترے ہیں یا نبی ان ہی میں سے آئے ہیں. پاکستان ہمارا ہے کسی شریف، بھٹو، زرداری، مولوی فضلو یا باجوہ كے باپ کا نہیں. ہم سب پاکستانی ہیں، بس ہمارے کسی عمل سے پاکستان کو نقصان نہ پہنچے باقی اللہ ملک!"
Shahid Ali Naeem Shinnali,"The following media includes potentially sensitive content. Change settings
View"
Jabbar Ahmad,"Quote Tweet
UMER UMH
@UmerUmh
 · Oct 30
یہ ہے پاک فوج سنو اور دیکھو چٹانوں سے بلند حوصلہ ٹانگیں جنگ میں کٹنے کا غم نہیں 
جنگ میں ساتھیوں کا دفاع نہ کرنے کا غم ہے اس مجاہد فوجی جوان کو اللہ اکبر

آللہ کی قسم #پاک_فوج #محمد_صلى_الله_عليه_وسلم کی حقیقی وارث اور ہماری محافظ ہے 
پاک فوج کادفاع کرنا فرض ہے ہم پر پاکستانیوں
Show this thread
0:58
4.2K views"
Muhammad Yousaf,"Quote Tweet
Ahsan Iqbal
@betterpakistan
 · Oct 30
Rigged 2018 GE has proven to be the Black Swan Event for Pakistan. Economic growth trajectory crashed, CPEC stalled, political polarisation led internal conflicts to fracture national unity & Kashmir annexed by India."
اسلام میرا دین .... پاکستان میری جان,"Quote Tweet
Mohammad Taqi
@mazdaki
 · Oct 30
جانی @OfficialDGISPR ابھی تو پارٹی شروع ہوئی ہے۔ بہّتر سال سے پاکستانیوں کو غدار اور سیکورٹی رسک کہتے چلے آ رہے ہو۔ اب پتہ چلا کہ سیر کی کتنی پکتی ہیں؟"
Adnan Khaliq Jatt ( جٹ),"Quote Tweet
SYᗴᗞ-ᗷᑌKᕼᗩRI
@LalBukhari
 · Oct 30
1:57
جمیعت اللعلماۓ اسلام ف کے سینئر راہنما حافظ حسین احمد کی طرف سے میر ایاز صادق کے شر انگیز بیان کی شدید مذمت کے ساتھ ساتھ نواز شریف کو آستین کا سانپ قرار دیے جانے سے لگ رہا ہے کہ مجرم نواز شریف اور اسکی سزایافتہ بیٹی بیگم صفدر چند ہی دنوں میں سیاسی طور پر تنہا ہونے والے ہیں
1/2
Show this thread"
