user_name,tweets
Shamsuddin Amjad,"تاریخی مسئلہ یہ ہے کہ نعمت اللہ خان سے کہا جائے کہ آپ اچھے آدمی ہیں ، قاضی صاحب ساتھ دیں تو دوسری دفعہ میئر بن سکیں گے۔
باقی یہ بھی ڈھکوسلہ ہے کہ عوام یا فوج کو ذمہ دار قرار دیا جائے۔ سیدھی بات ہے کہ الیکشن میں دھاندلی اور جیتنے ہارنے کا فیصلہ پہلے سے نہیں ہونا چاہیے"
N Tanoli,"کیا صرف محب الوطن پاکستانی ھونا کافی نہیں ؟؟؟
کیا ضروری ھیکہ پاک فوج پہ بھونکنے والے کا سپورٹر بھی ھو...؟؟؟"
alizay Hussain,"""میں ن لیگی پٹواری تھا مگر نوازشریف کے پاک فوج پر حملوں سےمیں نےن لیگ چھوڑ دی۔ ابھینندن کا جہاز ایاز صادق اور نواز شریف نےگرایا یا ہمارے پائلٹس نے؟
حلفاً کہتا ہوں کہ طوائف ان ضمیر فروشوں سےبہتر جو کٹ مرے پر دشمن کےکہے پر اپنی فوج پرحملہ نہ کرے"""
A_Q_Khan,ایک عورت سارہ دن فوج کو گالی دیتی ہے اور ساری رات فوجی کے پاس سوتی ہے۔۔اگر غیرت مند ہو تو طلاق لے۔۔
لبرل خان,"گل بی بی 
میں آج آپ سے معافی کا خواستگار ھون کہ فوج کی محبت میں آپ کو اور آپ جیسے دوسرون کو گالیاں دیتا رہا۔
آپ ٹھیک تھے میں غلط
امید ھے میری بدزبانی کو معاف فرمائیں گی۔"
Adnan Nabi,ساری قوم چاہتی ھے کہ ملک کی جیت کو ہار کہنے والوں ہندوستان میں فوج کا مذاق اڑوانے والوں دشمن کے بیانئے کو promote کرنے والوں کیخلاف سخت کاروائی کی جائے اب اداروں کو فیصلہ کرنا ھے کہ #وطن_یا_شریف_خاندان انہیں کون عزیز ھے
j a nasir (Pukhtoon NOT Pashteen),لیگی سپورٹرز سے زیادہ فوج پر جو ان حرامزادوں کی کفالت کرتی ہے. جو ڈان لیکس میں ان کو معاف کردیتی ہے.
Shamsuddin Amjad,"مثلا کہاں چلی؟ اور کہاں ناراض اور کہاں ساتھ دینا تھا؟
جماعت نےنظریاتی طورپر جغرافیائی سرحدوں کی حفاظت کا بیڑا اٹھایا،شہادتیں پیش کیں۔ مشرقی پاکستان میں تو خود فوج سےزیادہ جماعت کےشہدا تھے 
مگر اس کا سیاسی فائدہ اٹھایا؟ اور یہی تو رونا ہےکہ چور مسلط کیےجاتے، مخلصین کو روکا جاتا ہے"
Pakistani,"پاکستانی کمانڈو  دشمن کے مورچوں کے اندر، اسلحہ سے بھرے ٹرک تباہ
پاک فضائیہ مدد کو آن پہنچی،  دشمن فوج کی لاشیں ہی لاشیں 
                  Episode - 04"
saba khan,بوٹا پا،  میری ٹو یٹ لائک کرنڈ دا مطلب اے تسئ وی فوج دے مخالف او جہڑئ الطاف نوں سیاست وچ لئے کے آئی یا تسئ تاریخ توں پیدل او
Imranbutt14,اگر کوئی ادارہ پاکستان میں تھوڑی سی بھی غیرت رکھتا ہے اس کو فوری طور گرفتار کرنا چاہے ؟ یا وہ فوج جن کے سر کے ساتھ فٹ بال کھیل گیا انہوں میں سے جو بچ گے ہیں وہ ہی اس کو ٹھوک دے ؟
Shoaib Nohani,ویسے خان صاحب نے اپنی کتاب میں لکھا ہے پاک فوج نے سوات آپریشن ڈالر بٹورنے کیلئے کیا ہے تو خان صاحب کی زبان کب کیھنچے ھے
زاید خان یوسفزئی,داوڑ بغیرت اگر ٹی ٹی پی والے فوج کے اپنے ہوتے تو تیرے جیسے گانڈو کی ماں اور بہن ایک کردیتے چوتیا اوقات سے زیادہ مت بھونک اور اردو میں لکھوں تیرے زیاده تر سپوٹرر جاہل کے بچے ہے
حرا عروج,جو فوج کے خلاف بات کرتا ہے اس کو سب کر بھی کاروائی کی جائے اگر تم واقعی سچے ہو تو ورنہ منافقت نہیں چلنی اب تیری
حرا عروج,جو فوج کے خلاف بات کرتا ہے اسے باڈر کراس کر جانا چاہیے، : وزیر داخلہ اعجاز شاہ
Kay EM,آپ سب اندھی بھیڑ چال کا شکار ہیں، تین روز پہلے بھی اس نے شاہ محمود کا نام لے کر کہا تھا کہ ٹانگیں کانپ رہی تھیں اور آج بھی یہی کہا ہے، فوج کا بتنگڑ اوپر سے لے کر نیچے تک سب یوتھیے بنارہے ہیں کم سے کم بندہ  جملے سن کر ہی بات کرلے 
Masood Javed,"میرا تے واقعی دل گھبرا رہیا یار پچھلے ادھے گھنٹے توں سوچ رہیاں کسی اینٹی سٹیٹ پارٹی دی حمایت شروع کرکے اپنی محب وطن فوج دے خلاف ہوے بیٹھے۔
چُپ کرکے مزدوری کرو بچے پالو تے پینشن لے کے باہر ای رہوو ؛ میں تے ن لیگ بھی چھوڑ رہیاں تے سیاست توں وی کنارہ کش۔
میری بس"
Ali Asghar,"فوج جس طرح اب تک ٹھنڈ رکھ کر بیٹھی ھے۔
اسی طرح ٹھنڈ رکھ کے سرحدوں کی نگہبانی اور دشمنوں سے نبرد آزما رہے۔
ضرورت پڑنے پر قوم کو آواز دے کر دیکھ لے۔
باقی رہی PDM تو یہ اپنے زہر سے ھی مرتی جارہی ھے۔
ان کے کھوکھلے بیان اور شرمندہ ھنسی یہ بات عیاں کررہی ھے۔
کہ ان کا اپنا زہر ان کو چڑھ"
Qazi Tahir,"Quote Tweet
kashif
@Ifraheem786
 · Nov 1
Replying to @Nomi_ustad and @QaziTahirH
آپ کیپٹن صفدر سے لاکھ اختلاف کریں لیکن اسکی ہمت کو داد دینی پڑے گی کہ  وہ   وقت کے وزیراعظم کے گھر میں گھس کر تنظیم سازی کرتا رہا"
Yasmin Azra Asif,میں اس بھائ کو سیلوٹ پیش کرتی ہوں کہ اسنے پاک فوج جے حق میں نواز،غدار اور میر صادق جعفر کی تاریخی چھترول کی اور اپنے ضمیر کی اواز پر لبیک کہا ۔ اب انکی بربادی لازمی ہو گی انشااللہ
Attiya Naqvi,"جرنیلوں کے پلازوں اور زمینوں سے ایک اور بات پہ بھی ثابت ہوتی ہے کہ اتنے کم بجٹ میں بھی اس نے اپنی فوج کو بہترین سہولیات دیں اور ہر اندرونی اور بیرونی خطرات کو بخوبی نبھایا

اور دوسری طرف دیکھ لیں بنگلے اور اربوں کا پیسہ کس نے بنایا اور جس عوام نے ووٹ دیا ان کا کیا حشر کیا..."
JC1906,"گھر جمائما کا، پیسہ ترِین کا،
بیوی مانِیکا کی، 
حُکومت فوج کی، 
کیا درویش آدمی ہے یار"
Muhammad Sajjad Mughal پاکستان مسلم لیگ ن,"Quote Tweet
ٹوٹ بٹوٹ
@SumoRizvi
 · Oct 31
طالبان نے بلوروں اور افتخار کے بیٹے کا کام تمام کیا، اب نون لیگ والے اپنی خیر منائیں۔ ترجمان تحریک طالبان ریٹائرڈ بریگیڈیئر اعجاز شاہ

#ٹوٹ_بٹوٹ"
".Ghaffar - بنانا
سٹیٹ دا شہری","اس قبیل کے ضمیر فروشوں نے ہر ہر معاملے کو خود ایڑی چوٹی کا زور لگا کر اپوزیشن کے نام سے فوج کو گندہ کرنے اور لڑانے کا ٹھیکہ لے رکھا ہے۔
یہ لوگ آج بھی شاید 2014 دھرنے والے مالکوں کے پےرول پر ہی چل رہے ہیں۔"
عرفان احمد,ابھی تو ان کے کپڑے اتار کر چوک میں کھڑا کرنا ہے بس تھوڑا انتظار کرو۔ پاکستان اور پاک فوج کے خلاف بھونکنے والوں کی زبانیں کھینچ کر رکھ دیں کیونکہ ہم پاکستانی ہیں پاک فوج ہمارے سر کا تاج ہے
Hamza,او بھائی ایاز صادق نے شاہ محمود قریشی کے بارے کہا تھا فوج کو کس نے اندر گھسیٹا ہے؟
Shoaib Awan,"Quote Tweet
Awais Mughal PTI (official)
@mirzawaismughal
 · Oct 31
کچھ لوگوں کو چوڑیاں گفٹ کرنے کا وقت آگیا ہے۔۔"
م ف ح77,میں فیصل آباد سے ایاز صادق اور ہر اس بندے پر لعنت بھیج رہا ہوں جو پاکستان اور پاک فوج کے خلاف ہے...
The Source,جب تک ہر فوجی کی حالت کیپٹن صفدر جیسی نہیں ہو جاتی تب تک فوج کے خلاف پروپیگنڈہ جاری رہے گا. یہی ن لیگ کا بنیادی نصب العین ہے. اسکے بغیر نہ چوری ہوسکتی ہے نہ سینہ زوری.
Zafar Iqbal Sheikh,"Quote Tweet
Imran Khan
@ImraanRiazKhan
 · Nov 1
امریکی دانشور کرسٹین فئیر لکھتی ہیں کہ پاکستان کوبحیثیت ملک ختم کرنےکےلیےپہلےاسکی فوج کوختم کرناہوگا،جومجھےممکن نہیں لگ رہا۔

یہی بات تمام پاکستان دشمن لوگ بھی جانتےہیں کہ پاکستان کوشام،لیبیا،عراق یاافغانستان بننےسےصرف اسکی فوج نےبچارکھاہے،

اسی لیےپاک فوج دشمنوں کےنشانےپرہے۔"
Iftikhar A Sheikh,نہیں آپ کی معلومات میں اضافہ کردیتے ھیں۔جعلی ایکسٹنشن کامحتاج سپہ سالار کلبھوشن سے کم نہیں اسی کے دور میں کشمیر پر بغیر گولی چلائے انڈیا نے آئين  وقانون کے تحت قبضہ کرلیا ھے۔اور فوج چھلیاں کھانے میں مصروف ۔
عرفان احمد,"چور کتا نواز شریف جو لندن میں بیٹھ کر کارکنوں کو ڈنڈے کھانے کی ترغیب دینے والا بزدل بگھورا 
اس بار جوتوں کے ساتھ ساتھ ڈنڈا بھی ملے گا بس ایک بار اس بیعرت کو پاکستان انے دو
بزدل کی نسل پاکستان آکر فوج کے خلاف بونک کتے پھر تجھے پتہ جلے "
Pakistani,"Mission East Pakistan - Episode 04 - Pak Air Force Commando Ki Madad...
Mission East Pakistan, A real story of a Pakistani Commando.LIKE SHARE SUBSCRIBE & COMMENT#SSG #ISI #GumnaamHeroJoin us on Facebook: https://www.facebook.com/gu...
youtube.com"
engineER,"لیکن اب DG ISPR نہیں بولے گا کیونکہ دونوں ہی اپنے ہیں۔ ایک لئٹائیرڈ برگیڈئیر اور دوسرا ڈبو بھی باجوہ و فیض سلیکشن کمیٹی کا اور سابق سرٹیفائیڈ غدار مشرف کا ترجمان

فوج کا ترجمان اب باجوہ اور فیض کی سیاست کی ترجمانی کیا کرے گا یہ ادارہ اب صرف ان کا ہے پوری قوم کا نہیں"
Asghar Baig,"Quote Tweet
صحرانورد
@Aadiiroy
 · Nov 1
کانپتی ٹانگوں اور لرزتے ھاتھوں کو میرے عزیر ھم وطنوں کا سلام۔"
Ajmal Khan,اگر فوج ہی وزیراعظم کو لگاتا ہے اور شاید صحیح بھی ہو،... پھر اگر عمران خان کو ایک دفعہ لگایا ہے تو نواز شریف کو اسی فوج نے 3 دفعہ وزیراعظم لگایا ہے
M. Ali Imran,"Quote Tweet
Kami
@Mkaamiv
 · Nov 1
مطمئن"
Faisal,"Quote Tweet
Ali Muhammad Khan
@Ali_MuhammadPTI
 · Oct 31
اگر کسی نے بھی پاکستان کا کوئ راز افشا کرنے کی کوشش کی تو عوام اس کی زبان گدی سے کھینچ لے گی!
کام کھولُ کر سُن لوسارے
یہ قوم
اسلام پہ مرتی ہے
پاکستان کی حفاظت کیلئے جان قربان کرتی ہے
اور پاک فوج سے دل سے محبت کرتی ہے۔

ملک کی سلامتی سے کسی کو کھیلنے نہیں دیا جائیگا
No matter what"
Hayat Abbas,"Quote Tweet
Aamir Liaquat Husain
@AamirLiaquat
 · Nov 1
یہ وہ لوگ ہیں ،جو دھرتی ماں کو بھی اپنے مفادات کی خاطر بیچ دیں۔۔۔"
Gamer Daddy,لعنت ان کنجروں پر جنھوں نے اسے بچایا اور باہر بھیجا چاہے وہ حکومت میں ہیں، فوج میں ہیں یا بیوروکریسی میں۔
Shahid Khan Mehsud (PMLN),"Quote Tweet
Dr Humma Saif
@HummaSaif
 · Oct 31
""اسامہ بن لادن کی موت پاک فوج کیلئے دھچکا تھی، فوجی اکیڈمی سے اتنا قریب 45 منٹ تک اُڑتے رہے، دھماکے فائرنگ ہوئ، لیکن فوج کہاں تھی؟؟

""سوات آپریشن صرف پیسے بٹورنے کیلئے کیا گیا"" عمران خان کی کتاب سے

میں نے کتاب نہی پڑھی: وفاقی وزیر غلام سرور
1:30
12.5K views"
Arslan Ali Sheikh,انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے ۔۔۔۔باقی ایاز صادق جیسے ہر کوٹھے پر ہزاروں پیدا ہوتے ہیں۔۔۔لیکن حسن صدیقی جیسا بیٹا ماں کبھی کبھی پیدا کرتی ہے ۔۔۔۔ہمیں اپنی فوج پر فخر ہے
Munawwarkhan,ایاز صادق کی گانڈ پھٹ گئی ہے جب ہی اس نے یہ بیان دیا ہے کہ میرے پاس بہت سارے راز ہیں اور یہ بیان دیا ہے اس نے فوج کو کہ میرے خلاف کچھ بھی کیا تو تمہارے دشمنوں کو سارے راز دے دوں گا۔
Putli_Tamasha - پتلی تماشا,گوگل میں انڈیا بنگلہ دیش اور جموع کشمیر پاکستان بارڈر کے سائز کہ موازنہ کرلیں۔ ساڑھے آٹھ لاکھ کی فوج بہتر سال میں کیا پا سکی جو 90 ہزار (جو کہ سہی تعداد نہیں ہے)، خانہ جنگی میں کیا کر سکتی تھی۔ 17 سالافغان میں ایک ٹریلین ڈالر لٹانے کے باوجود ہارنے والی فوج سے کسی نے سوال نہیں کیا
Hayat Abbas,"Quote Tweet
Dr Humma Saif
@HummaSaif
 · Oct 31
کارگل ، مشرف صاحب کا ایک اور معرکہ 
نواز شرئف کو منتین کر کے پرویز مشرف نے امریکہ بھجوایا کہ ہمیں بچائیں
محمود صاحب کی ٹانگیں کانپ رہی تھین کہ جہاز کریش ہو جائے گا
ہم نے کہا ہو جانے دو 
you don’t deserve to live 
جنرل خواجہ ضیاالدین"
